contact_id,full_name,email,company,title,lifecycle_stage,source,country,created_at,last_activity_at
cli_0024_ct_0001,Arjun Sharma,arjun.sharma0@examplemail.com,Orbit Group,Marketing Manager,sql,referral,India,2026-04-12,2026-02-10
cli_0024_ct_0002,Mia Patel,mia.patel1@examplemail.com,Pulse Market,Founder,lead,email_reply,India,2025-03-05,2026-02-24
cli_0024_ct_0003,Maya Nair,maya.nair2@examplemail.com,Pulse Market,Marketing Manager,lead,email_reply,Australia,2026-02-14,2026-01-27
cli_0024_ct_0004,Mia Sharma,mia.sharma3@examplemail.com,Pulse Market,Founder,mql,import,United Kingdom,2025-06-02,2026-03-27
cli_0024_ct_0005,Kabir Gupta,kabir.gupta4@examplemail.com,Pulse Market,Sales Lead,lead,website_form,Australia,2026-04-22,2026-04-11
cli_0024_ct_0006,Leo Bhatia,leo.bhatia5@examplemail.com,Pulse Market,RevOps Manager,lead,email_reply,United Kingdom,2025-09-03,2026-03-23
cli_0024_ct_0007,Mia Joshi,mia.joshi6@examplemail.com,Pulse Market,Marketing Manager,mql,email_reply,India,2025-10-22,2026-01-18
cli_0024_ct_0008,Arjun Nair,arjun.nair7@examplemail.com,Zen Inc,Marketing Manager,customer,import,Canada,2025-06-13,2026-03-24
cli_0024_ct_0009,Zara Reddy,zara.reddy8@examplemail.com,Zen LLC,Head of Growth,sql,website_form,Canada,2025-05-07,2026-02-15
cli_0024_ct_0010,Ava Bhatia,ava.bhatia9@examplemail.com,Pulse Market,Head of Growth,lead,import,United Kingdom,2025-05-11,2026-04-18
cli_0024_ct_0011,Arjun Singh,arjun.singh10@examplemail.com,Peak Inc,Sales Lead,mql,referral,United Kingdom,2026-01-08,2026-01-05
cli_0024_ct_0012,Ava Joshi,ava.joshi11@examplemail.com,Pulse Market,Founder,mql,website_form,Australia,2025-12-31,2026-03-11
cli_0024_ct_0013,Noah Gupta,noah.gupta12@examplemail.com,Pulse Market,RevOps Manager,customer,email_reply,United States,2025-11-30,2026-03-01
cli_0024_ct_0014,Mia Sharma,mia.sharma13@examplemail.com,Acme Ltd,Head of Growth,churn_risk,website_form,India,2025-01-23,2026-01-07
cli_0024_ct_0015,Zara Gupta,zara.gupta14@examplemail.com,Zen Group,Head of Growth,lead,website_form,United States,2025-10-15,2026-02-07
cli_0024_ct_0016,Leo Patel,leo.patel15@examplemail.com,Orbit Group,Sales Lead,customer,email_reply,United Kingdom,2025-01-04,2026-03-11
