contact_id,full_name,email,company,title,lifecycle_stage,source,country,created_at,last_activity_at
cli_0002_ct_0001,Anika Joshi,anika.joshi0@examplemail.com,Pulse Commerce,RevOps Manager,mql,website_form,United Kingdom,2025-05-05,2026-03-23
cli_0002_ct_0002,Kabir Joshi,kabir.joshi1@examplemail.com,Metro Group,RevOps Manager,mql,website_form,UAE,2025-07-16,2026-02-08
cli_0002_ct_0003,Leo Sharma,leo.sharma2@examplemail.com,Orbit Inc,Marketing Manager,lead,website_form,Canada,2025-05-13,2026-03-15
cli_0002_ct_0004,Ishaan Khan,ishaan.khan3@examplemail.com,Acme LLC,Marketing Manager,sql,website_form,UAE,2026-04-13,2026-01-18
cli_0002_ct_0005,Maya Sharma,maya.sharma4@examplemail.com,Acme Inc,Marketing Manager,lead,website_form,UAE,2025-03-03,2026-03-05
cli_0002_ct_0006,Anika Sharma,anika.sharma5@examplemail.com,Acme LLC,Marketing Manager,mql,email_reply,Canada,2024-11-08,2026-03-10
cli_0002_ct_0007,Ishaan Verma,ishaan.verma6@examplemail.com,Zen LLC,Sales Lead,customer,import,India,2026-02-15,2026-02-03
cli_0002_ct_0008,Anika Nair,anika.nair7@examplemail.com,Acme Inc,Marketing Manager,sql,import,India,2025-09-25,2026-01-17
cli_0002_ct_0009,Sara Sharma,sara.sharma8@examplemail.com,Pulse Commerce,Sales Lead,lead,referral,United Kingdom,2025-05-16,2026-02-24
cli_0002_ct_0010,Sara Bhatia,sara.bhatia9@examplemail.com,Metro Inc,Head of Growth,lead,referral,India,2025-01-27,2026-03-07
cli_0002_ct_0011,Maya Nair,maya.nair10@examplemail.com,Pulse Commerce,Marketing Manager,sql,import,United States,2025-12-21,2026-01-09
cli_0002_ct_0012,Zara Bhatia,zara.bhatia11@examplemail.com,Zen Inc,Marketing Manager,sql,email_reply,United States,2025-10-19,2026-01-01
cli_0002_ct_0013,Kabir Bhatia,kabir.bhatia12@examplemail.com,Metro Group,RevOps Manager,lead,website_form,India,2025-07-12,2026-04-03
cli_0002_ct_0014,Mia Patel,mia.patel13@examplemail.com,Peak Ltd,Head of Growth,lead,import,United States,2025-10-27,2026-01-23
cli_0002_ct_0015,Noah Mehta,noah.mehta14@examplemail.com,Acme LLC,Head of Growth,lead,website_form,India,2025-08-11,2026-01-10
cli_0002_ct_0016,Zara Reddy,zara.reddy15@examplemail.com,Zen Group,Sales Lead,lead,email_reply,Canada,2026-01-10,2026-02-12
cli_0002_ct_0017,Zara Reddy,zara.reddy16@examplemail.com,Pulse Commerce,Sales Lead,mql,import,Canada,2025-02-17,2026-01-27
cli_0002_ct_0018,Zara Reddy,zara.reddy17@examplemail.com,Peak Group,Sales Lead,churn_risk,email_reply,UAE,2026-04-18,2026-01-25
cli_0002_ct_0019,Liam Joshi,liam.joshi18@examplemail.com,Pulse Commerce,Head of Growth,lead,import,United Kingdom,2025-07-03,2025-12-26
cli_0002_ct_0020,Ava Khan,ava.khan19@examplemail.com,Zen LLC,Sales Lead,lead,referral,Australia,2025-10-09,2026-02-09
cli_0002_ct_0021,Mia Sharma,mia.sharma20@examplemail.com,Pulse Commerce,Sales Lead,customer,import,India,2025-06-27,2026-04-13
cli_0002_ct_0022,Maya Singh,maya.singh21@examplemail.com,Orbit Inc,Marketing Manager,lead,import,United States,2025-06-15,2026-03-17
cli_0002_ct_0023,Kabir Joshi,kabir.joshi22@examplemail.com,Pulse Commerce,Marketing Manager,mql,email_reply,India,2026-01-22,2026-03-25
cli_0002_ct_0024,Kabir Joshi,kabir.joshi23@examplemail.com,Zen Group,RevOps Manager,lead,website_form,Australia,2024-12-26,2026-04-23
