deal_id,contact_id,deal_name,stage,amount,currency,probability,source,owner,created_at,close_date
cli_0005_dl_0001,cli_0005_ct_0152,North Commerce - service retainer,qualified,23066.1,GBP,26,event,Kabir Patel,2025-12-15,2025-12-22
cli_0005_dl_0002,cli_0005_ct_0110,North Commerce - starter plan,negotiation,22851.53,GBP,70,website_form,Ava Patel,2025-09-02,2025-10-28
cli_0005_dl_0003,cli_0005_ct_0029,North Commerce - annual subscription,new,13909.09,GBP,63,email_reply,Anika Khan,2025-12-24,2025-12-29
cli_0005_dl_0004,cli_0005_ct_0098,North Commerce - starter plan,qualified,23105.85,GBP,25,referral,Liam Singh,2025-12-10,2026-01-27
cli_0005_dl_0005,cli_0005_ct_0043,North Commerce - pro plan,qualified,9851.86,GBP,72,email_reply,Maya Joshi,2025-11-01,2025-12-12
cli_0005_dl_0006,cli_0005_ct_0064,North Commerce - service retainer,new,17556.9,GBP,49,website_form,Maya Gupta,2025-11-29,2026-01-09
cli_0005_dl_0007,cli_0005_ct_0101,North Commerce - audit package,qualified,20844.34,GBP,33,email_reply,Kabir Verma,2025-09-15,2025-10-29
cli_0005_dl_0008,cli_0005_ct_0044,North Commerce - annual subscription,proposal,24793.3,GBP,16,website_form,Noah Kapoor,2025-11-29,2025-12-26
cli_0005_dl_0009,cli_0005_ct_0115,North Commerce - starter plan,qualified,24171.42,GBP,72,email_reply,Noah Gupta,2025-10-20,2025-10-26
cli_0005_dl_0010,cli_0005_ct_0052,North Commerce - premium bundle,won,7214.75,GBP,63,event,Ava Patel,2025-10-31,2025-12-12
cli_0005_dl_0011,cli_0005_ct_0100,North Commerce - starter plan,won,23768.03,GBP,45,event,Leo Mehta,2026-01-20,2026-01-31
cli_0005_dl_0012,cli_0005_ct_0150,North Commerce - audit package,proposal,9707.56,GBP,72,event,Arjun Singh,2026-01-10,2026-02-04
cli_0005_dl_0013,cli_0005_ct_0036,North Commerce - audit package,new,4070.18,GBP,32,import,Noah Sharma,2026-02-04,2026-02-28
cli_0005_dl_0014,cli_0005_ct_0141,North Commerce - starter plan,qualified,19067.37,GBP,66,event,Noah Mehta,2025-09-22,2025-10-29
cli_0005_dl_0015,cli_0005_ct_0027,North Commerce - membership,won,10919.85,GBP,42,website_form,Kabir Joshi,2025-10-11,2025-11-08
cli_0005_dl_0016,cli_0005_ct_0019,North Commerce - starter plan,qualified,17474.26,GBP,93,import,Noah Patel,2026-01-24,2026-02-18
cli_0005_dl_0017,cli_0005_ct_0125,North Commerce - starter plan,negotiation,1953.05,GBP,66,import,Leo Gupta,2025-10-26,2025-11-19
cli_0005_dl_0018,cli_0005_ct_0008,North Commerce - audit package,proposal,19636.61,GBP,43,import,Sara Kapoor,2026-02-10,2026-03-15
cli_0005_dl_0019,cli_0005_ct_0098,North Commerce - annual subscription,qualified,13110.49,GBP,60,referral,Maya Verma,2025-10-16,2025-11-17
cli_0005_dl_0020,cli_0005_ct_0065,North Commerce - premium bundle,proposal,21467.04,GBP,66,website_form,Noah Mehta,2025-11-18,2025-11-27
cli_0005_dl_0021,cli_0005_ct_0057,North Commerce - service retainer,lost,21359.25,GBP,7,website_form,Sara Sharma,2025-09-19,2025-11-09
cli_0005_dl_0022,cli_0005_ct_0042,North Commerce - membership,qualified,11795.26,GBP,15,website_form,Ishaan Kapoor,2025-11-09,2026-01-05
cli_0005_dl_0023,cli_0005_ct_0021,North Commerce - pro plan,new,11465.75,GBP,77,email_reply,Mia Mehta,2026-02-18,2026-03-30
cli_0005_dl_0024,cli_0005_ct_0096,North Commerce - membership,won,9138.11,GBP,62,email_reply,Noah Reddy,2025-12-21,2026-01-21
cli_0005_dl_0025,cli_0005_ct_0003,North Commerce - pro plan,proposal,9931.08,GBP,31,website_form,Zara Verma,2026-04-06,2026-04-15
cli_0005_dl_0026,cli_0005_ct_0077,North Commerce - pro plan,proposal,23412.62,GBP,89,referral,Sara Reddy,2026-04-03,2026-04-18
cli_0005_dl_0027,cli_0005_ct_0067,North Commerce - premium bundle,qualified,3450.71,GBP,26,email_reply,Liam Nair,2026-02-06,2026-04-03
cli_0005_dl_0028,cli_0005_ct_0116,North Commerce - premium bundle,won,12206.53,GBP,6,website_form,Kabir Verma,2025-11-22,2025-12-24
cli_0005_dl_0029,cli_0005_ct_0130,North Commerce - starter plan,proposal,16364.34,GBP,82,referral,Mia Gupta,2025-09-19,2025-11-12
cli_0005_dl_0030,cli_0005_ct_0100,North Commerce - audit package,proposal,24582.18,GBP,65,event,Arjun Gupta,2026-04-09,2026-04-20
cli_0005_dl_0031,cli_0005_ct_0041,North Commerce - annual subscription,negotiation,22935.42,GBP,70,referral,Leo Kapoor,2026-03-07,2026-03-28
cli_0005_dl_0032,cli_0005_ct_0155,North Commerce - starter plan,won,14987.77,GBP,30,import,Ishaan Mehta,2026-01-14,2026-03-01
cli_0005_dl_0033,cli_0005_ct_0138,North Commerce - starter plan,negotiation,10373.42,GBP,52,website_form,Kabir Verma,2025-10-26,2025-11-12
cli_0005_dl_0034,cli_0005_ct_0090,North Commerce - starter plan,qualified,12459.09,GBP,28,website_form,Leo Bhatia,2026-02-11,2026-03-25
cli_0005_dl_0035,cli_0005_ct_0071,North Commerce - service retainer,negotiation,21550.28,GBP,50,website_form,Kabir Joshi,2025-10-25,2025-10-28
