contact_id,full_name,email,company,title,lifecycle_stage,source,country,created_at,last_activity_at
cli_0003_ct_0001,Sara Khan,sara.khan0@examplemail.com,Nova Finance,Sales Lead,sql,event,UAE,2024-11-18,2026-03-03
cli_0003_ct_0002,Ava Singh,ava.singh1@examplemail.com,Nova Finance,RevOps Manager,lead,website_form,Australia,2026-01-12,2026-03-09
cli_0003_ct_0003,Noah Bhatia,noah.bhatia2@examplemail.com,Nova Finance,RevOps Manager,sql,website_form,Canada,2025-03-23,2026-01-19
cli_0003_ct_0004,Kabir Mehta,kabir.mehta3@examplemail.com,Peak Inc,Marketing Manager,sql,website_form,United States,2025-07-20,2026-02-16
cli_0003_ct_0005,Zara Patel,zara.patel4@examplemail.com,Nova Finance,Head of Growth,customer,import,United States,2025-05-23,2026-01-03
cli_0003_ct_0006,Anika Verma,anika.verma5@examplemail.com,Nova Finance,Marketing Manager,customer,import,United States,2025-06-26,2026-03-31
cli_0003_ct_0007,Noah Khan,noah.khan6@examplemail.com,Peak LLC,Sales Lead,mql,referral,United Kingdom,2024-11-16,2026-01-21
cli_0003_ct_0008,Arjun Kapoor,arjun.kapoor7@examplemail.com,Metro Ltd,RevOps Manager,mql,referral,India,2025-05-13,2026-03-30
cli_0003_ct_0009,Ishaan Patel,ishaan.patel8@examplemail.com,Acme Ltd,Marketing Manager,customer,import,United Kingdom,2025-09-19,2026-01-30
cli_0003_ct_0010,Liam Bhatia,liam.bhatia9@examplemail.com,Metro LLC,Head of Growth,sql,import,Canada,2025-11-06,2026-02-28
cli_0003_ct_0011,Noah Kapoor,noah.kapoor10@examplemail.com,Nova Finance,Head of Growth,lead,import,United States,2026-02-03,2026-02-20
cli_0003_ct_0012,Maya Kapoor,maya.kapoor11@examplemail.com,Nova Finance,Founder,mql,website_form,India,2025-03-01,2026-03-17
cli_0003_ct_0013,Anika Joshi,anika.joshi12@examplemail.com,Nova Finance,Founder,sql,import,United States,2025-06-30,2026-03-22
cli_0003_ct_0014,Liam Sharma,liam.sharma13@examplemail.com,Acme LLC,Founder,customer,import,United States,2025-11-14,2025-12-27
cli_0003_ct_0015,Leo Nair,leo.nair14@examplemail.com,Acme LLC,Head of Growth,mql,email_reply,Australia,2024-12-02,2026-01-25
cli_0003_ct_0016,Maya Gupta,maya.gupta15@examplemail.com,Nova Finance,Marketing Manager,customer,website_form,United States,2025-01-23,2026-01-24
cli_0003_ct_0017,Zara Sharma,zara.sharma16@examplemail.com,Zen LLC,RevOps Manager,mql,import,India,2025-05-13,2025-12-26
cli_0003_ct_0018,Ishaan Joshi,ishaan.joshi17@examplemail.com,Nova Finance,RevOps Manager,mql,import,Australia,2024-11-25,2026-01-25
cli_0003_ct_0019,Mia Gupta,mia.gupta18@examplemail.com,Peak Inc,RevOps Manager,sql,website_form,Canada,2025-07-14,2026-02-10
cli_0003_ct_0020,Noah Nair,noah.nair19@examplemail.com,Nova Finance,Marketing Manager,lead,email_reply,Australia,2025-11-25,2026-03-31
cli_0003_ct_0021,Noah Bhatia,noah.bhatia20@examplemail.com,Nova Finance,Marketing Manager,customer,website_form,Canada,2026-03-17,2026-03-10
cli_0003_ct_0022,Ishaan Khan,ishaan.khan21@examplemail.com,Peak Group,Founder,lead,import,UAE,2024-11-23,2026-04-07
cli_0003_ct_0023,Ishaan Reddy,ishaan.reddy22@examplemail.com,Nova Finance,RevOps Manager,mql,referral,India,2025-01-24,2026-01-06
cli_0003_ct_0024,Sara Nair,sara.nair23@examplemail.com,Acme Group,Marketing Manager,customer,email_reply,United Kingdom,2025-02-24,2026-03-26
cli_0003_ct_0025,Kabir Singh,kabir.singh24@examplemail.com,Nova Finance,Marketing Manager,lead,website_form,UAE,2025-07-07,2026-04-02
cli_0003_ct_0026,Ishaan Reddy,ishaan.reddy25@examplemail.com,Nova Finance,Marketing Manager,mql,event,Canada,2025-06-23,2026-04-04
cli_0003_ct_0027,Noah Reddy,noah.reddy26@examplemail.com,Zen Ltd,Marketing Manager,mql,import,United Kingdom,2024-11-15,2025-12-29
