contact_id,full_name,email,company,title,lifecycle_stage,source,country,created_at,last_activity_at
cli_0020_ct_0001,Sara Reddy,sara.reddy0@examplemail.com,Prime Market,Head of Growth,mql,event,UAE,2025-10-13,2026-03-27
cli_0020_ct_0002,Ishaan Mehta,ishaan.mehta1@examplemail.com,Prime Market,Marketing Manager,lead,import,Australia,2025-07-20,2026-01-14
cli_0020_ct_0003,Anika Khan,anika.khan2@examplemail.com,Zen Group,Marketing Manager,lead,website_form,India,2025-07-14,2026-03-08
cli_0020_ct_0004,Arjun Joshi,arjun.joshi3@examplemail.com,Zen Ltd,RevOps Manager,lead,website_form,United Kingdom,2025-06-28,2025-12-30
cli_0020_ct_0005,Maya Singh,maya.singh4@examplemail.com,Orbit LLC,Founder,customer,import,United Kingdom,2024-11-01,2026-01-02
cli_0020_ct_0006,Liam Sharma,liam.sharma5@examplemail.com,Zen LLC,RevOps Manager,sql,website_form,United Kingdom,2026-03-23,2026-02-27
cli_0020_ct_0007,Anika Reddy,anika.reddy6@examplemail.com,Prime Market,Founder,sql,website_form,United Kingdom,2026-02-23,2026-02-04
cli_0020_ct_0008,Arjun Patel,arjun.patel7@examplemail.com,Prime Market,Founder,customer,event,Canada,2025-05-07,2026-03-09
cli_0020_ct_0009,Zara Patel,zara.patel8@examplemail.com,Orbit Ltd,Head of Growth,lead,email_reply,India,2025-08-29,2026-02-16
cli_0020_ct_0010,Noah Reddy,noah.reddy9@examplemail.com,Acme Inc,RevOps Manager,lead,email_reply,United States,2025-08-06,2025-12-28
cli_0020_ct_0011,Zara Reddy,zara.reddy10@examplemail.com,Peak LLC,Marketing Manager,customer,website_form,Australia,2024-12-02,2026-01-30
cli_0020_ct_0012,Mia Patel,mia.patel11@examplemail.com,Prime Market,Founder,lead,email_reply,India,2026-01-16,2026-03-02
cli_0020_ct_0013,Noah Mehta,noah.mehta12@examplemail.com,Acme Ltd,Marketing Manager,mql,email_reply,United States,2026-02-24,2026-01-09
cli_0020_ct_0014,Sara Verma,sara.verma13@examplemail.com,Prime Market,Founder,sql,event,United Kingdom,2026-02-21,2026-01-29
cli_0020_ct_0015,Ava Bhatia,ava.bhatia14@examplemail.com,Prime Market,Founder,lead,import,Australia,2025-10-03,2026-01-31
