deal_id,contact_id,deal_name,stage,amount,currency,probability,source,owner,created_at,close_date
cli_0012_dl_0001,cli_0012_ct_0175,Vertex Works - pro plan,won,4710.15,USD,43,website_form,Ishaan Reddy,2026-01-05,2026-02-07
cli_0012_dl_0002,cli_0012_ct_0073,Vertex Works - service retainer,lost,23354.07,USD,30,event,Liam Khan,2025-09-25,2025-11-24
cli_0012_dl_0003,cli_0012_ct_0136,Vertex Works - audit package,won,9574.53,USD,24,website_form,Anika Kapoor,2026-01-23,2026-03-16
cli_0012_dl_0004,cli_0012_ct_0088,Vertex Works - starter plan,new,9405.73,USD,51,referral,Leo Sharma,2025-10-13,2025-11-25
cli_0012_dl_0005,cli_0012_ct_0133,Vertex Works - pro plan,qualified,10569.98,USD,8,import,Kabir Sharma,2025-12-21,2026-02-17
cli_0012_dl_0006,cli_0012_ct_0031,Vertex Works - pro plan,proposal,4195.91,USD,44,website_form,Sara Bhatia,2026-01-08,2026-01-21
cli_0012_dl_0007,cli_0012_ct_0050,Vertex Works - premium bundle,lost,17297.51,USD,12,referral,Kabir Singh,2026-01-07,2026-02-24
cli_0012_dl_0008,cli_0012_ct_0179,Vertex Works - starter plan,negotiation,5455.41,USD,29,website_form,Sara Patel,2026-02-21,2026-03-04
cli_0012_dl_0009,cli_0012_ct_0171,Vertex Works - audit package,negotiation,20300.65,USD,25,website_form,Sara Khan,2026-01-21,2026-01-29
cli_0012_dl_0010,cli_0012_ct_0101,Vertex Works - audit package,negotiation,19552.12,USD,76,event,Ishaan Patel,2026-02-17,2026-04-05
cli_0012_dl_0011,cli_0012_ct_0089,Vertex Works - starter plan,negotiation,22816.51,USD,28,email_reply,Ishaan Patel,2025-11-12,2026-01-07
cli_0012_dl_0012,cli_0012_ct_0156,Vertex Works - service retainer,negotiation,22009.34,USD,71,import,Liam Kapoor,2026-01-04,2026-02-28
cli_0012_dl_0013,cli_0012_ct_0113,Vertex Works - pro plan,lost,9254.2,USD,21,referral,Leo Mehta,2026-02-12,2026-03-26
cli_0012_dl_0014,cli_0012_ct_0084,Vertex Works - pro plan,won,17429.89,USD,63,event,Ava Reddy,2026-02-14,2026-03-09
cli_0012_dl_0015,cli_0012_ct_0072,Vertex Works - audit package,new,16425.5,USD,42,event,Sara Mehta,2025-12-30,2026-01-13
cli_0012_dl_0016,cli_0012_ct_0096,Vertex Works - audit package,qualified,21986.87,USD,11,email_reply,Ishaan Mehta,2025-10-10,2025-11-21
cli_0012_dl_0017,cli_0012_ct_0151,Vertex Works - starter plan,lost,16768.26,USD,57,email_reply,Mia Mehta,2025-12-25,2026-02-13
cli_0012_dl_0018,cli_0012_ct_0108,Vertex Works - annual subscription,proposal,3460.54,USD,84,referral,Maya Bhatia,2025-11-05,2026-01-04
cli_0012_dl_0019,cli_0012_ct_0167,Vertex Works - annual subscription,negotiation,9654.64,USD,50,website_form,Liam Bhatia,2025-11-07,2025-11-25
cli_0012_dl_0020,cli_0012_ct_0094,Vertex Works - membership,qualified,20964.29,USD,46,email_reply,Zara Sharma,2026-03-15,2026-04-02
cli_0012_dl_0021,cli_0012_ct_0158,Vertex Works - annual subscription,qualified,23304.63,USD,30,referral,Ava Joshi,2026-01-23,2026-02-14
cli_0012_dl_0022,cli_0012_ct_0138,Vertex Works - membership,qualified,5821.7,USD,26,event,Leo Sharma,2025-09-25,2025-11-12
cli_0012_dl_0023,cli_0012_ct_0189,Vertex Works - annual subscription,lost,13957.36,USD,36,import,Anika Nair,2025-12-13,2026-01-29
cli_0012_dl_0024,cli_0012_ct_0117,Vertex Works - annual subscription,proposal,14619.2,USD,41,referral,Mia Khan,2025-11-08,2025-11-18
cli_0012_dl_0025,cli_0012_ct_0164,Vertex Works - premium bundle,lost,3761.13,USD,44,import,Arjun Bhatia,2025-09-09,2025-11-07
cli_0012_dl_0026,cli_0012_ct_0183,Vertex Works - audit package,lost,7209.65,USD,45,website_form,Anika Sharma,2026-03-17,2026-04-18
cli_0012_dl_0027,cli_0012_ct_0042,Vertex Works - pro plan,won,19564.89,USD,19,website_form,Leo Patel,2026-01-11,2026-02-24
cli_0012_dl_0028,cli_0012_ct_0192,Vertex Works - premium bundle,qualified,7355.36,USD,82,event,Noah Sharma,2026-03-10,2026-03-20
cli_0012_dl_0029,cli_0012_ct_0068,Vertex Works - pro plan,negotiation,17424.31,USD,39,website_form,Arjun Singh,2026-02-23,2026-03-30
cli_0012_dl_0030,cli_0012_ct_0158,Vertex Works - service retainer,won,668.43,USD,24,referral,Arjun Bhatia,2025-10-12,2025-11-14
cli_0012_dl_0031,cli_0012_ct_0165,Vertex Works - annual subscription,proposal,436.03,USD,77,email_reply,Anika Verma,2025-10-21,2025-11-26
cli_0012_dl_0032,cli_0012_ct_0003,Vertex Works - service retainer,new,7912.44,USD,27,website_form,Sara Joshi,2025-12-23,2026-02-20
cli_0012_dl_0033,cli_0012_ct_0004,Vertex Works - audit package,qualified,3742.32,USD,39,website_form,Ava Khan,2025-11-26,2025-12-08
cli_0012_dl_0034,cli_0012_ct_0138,Vertex Works - starter plan,new,8526.33,USD,39,event,Mia Nair,2025-10-28,2025-12-22
cli_0012_dl_0035,cli_0012_ct_0073,Vertex Works - annual subscription,lost,14258.97,USD,41,event,Zara Patel,2025-11-03,2025-11-14
cli_0012_dl_0036,cli_0012_ct_0096,Vertex Works - service retainer,qualified,6776.42,USD,50,email_reply,Arjun Sharma,2025-12-10,2026-01-09
cli_0012_dl_0037,cli_0012_ct_0069,Vertex Works - starter plan,negotiation,21211.96,USD,43,import,Ishaan Khan,2026-01-01,2026-02-13
cli_0012_dl_0038,cli_0012_ct_0139,Vertex Works - annual subscription,new,843.87,USD,13,referral,Kabir Singh,2025-11-26,2026-01-24
cli_0012_dl_0039,cli_0012_ct_0151,Vertex Works - audit package,lost,9206.02,USD,19,email_reply,Ishaan Joshi,2025-08-30,2025-10-28
cli_0012_dl_0040,cli_0012_ct_0064,Vertex Works - service retainer,qualified,16985.58,USD,25,website_form,Liam Nair,2026-02-10,2026-03-21
cli_0012_dl_0041,cli_0012_ct_0082,Vertex Works - annual subscription,won,17353.16,USD,23,email_reply,Leo Gupta,2025-11-26,2025-12-11
cli_0012_dl_0042,cli_0012_ct_0188,Vertex Works - audit package,proposal,11092.2,USD,46,email_reply,Mia Joshi,2025-11-08,2025-11-30
cli_0012_dl_0043,cli_0012_ct_0164,Vertex Works - starter plan,qualified,7653.92,USD,66,import,Ava Sharma,2025-11-24,2025-12-24
cli_0012_dl_0044,cli_0012_ct_0091,Vertex Works - annual subscription,lost,15720.65,USD,59,website_form,Kabir Singh,2025-12-13,2025-12-22
cli_0012_dl_0045,cli_0012_ct_0029,Vertex Works - service retainer,lost,14233.95,USD,53,website_form,Leo Singh,2026-01-26,2026-03-13
cli_0012_dl_0046,cli_0012_ct_0091,Vertex Works - premium bundle,qualified,6209.16,USD,27,website_form,Sara Joshi,2026-01-30,2026-03-09
cli_0012_dl_0047,cli_0012_ct_0081,Vertex Works - membership,won,17582.78,USD,42,import,Maya Bhatia,2025-12-09,2025-12-20
cli_0012_dl_0048,cli_0012_ct_0008,Vertex Works - pro plan,qualified,2200.79,USD,47,import,Arjun Mehta,2026-01-26,2026-02-18
cli_0012_dl_0049,cli_0012_ct_0090,Vertex Works - premium bundle,won,15117.89,USD,89,website_form,Sara Khan,2025-12-25,2026-01-10
cli_0012_dl_0050,cli_0012_ct_0015,Vertex Works - membership,won,23573.91,USD,78,website_form,Sara Bhatia,2025-11-01,2025-12-14
cli_0012_dl_0051,cli_0012_ct_0076,Vertex Works - pro plan,qualified,22448.16,USD,44,import,Mia Verma,2025-10-20,2025-11-22
cli_0012_dl_0052,cli_0012_ct_0071,Vertex Works - premium bundle,qualified,21870.26,USD,18,website_form,Maya Kapoor,2026-02-01,2026-03-30
cli_0012_dl_0053,cli_0012_ct_0035,Vertex Works - annual subscription,proposal,23278.45,USD,20,referral,Liam Kapoor,2026-02-11,2026-02-19
cli_0012_dl_0054,cli_0012_ct_0147,Vertex Works - starter plan,negotiation,3797.32,USD,7,import,Ishaan Joshi,2025-12-18,2026-02-08
cli_0012_dl_0055,cli_0012_ct_0164,Vertex Works - starter plan,lost,22424.42,USD,78,import,Zara Patel,2026-02-06,2026-03-03
cli_0012_dl_0056,cli_0012_ct_0137,Vertex Works - premium bundle,proposal,19944.95,USD,63,email_reply,Anika Gupta,2026-02-15,2026-04-16
cli_0012_dl_0057,cli_0012_ct_0180,Vertex Works - starter plan,won,22906.03,USD,61,referral,Maya Verma,2026-02-16,2026-02-26
