contact_id,full_name,email,company,title,lifecycle_stage,source,country,created_at,last_activity_at
cli_0012_ct_0001,Kabir Reddy,kabir.reddy0@examplemail.com,Vertex Works,Marketing Manager,lead,website_form,Australia,2026-03-08,2026-02-20
cli_0012_ct_0002,Ava Reddy,ava.reddy1@examplemail.com,Vertex Works,Head of Growth,lead,website_form,India,2025-08-02,2026-04-01
cli_0012_ct_0003,Noah Kapoor,noah.kapoor2@examplemail.com,Vertex Works,Founder,lead,website_form,UAE,2026-03-27,2026-03-06
cli_0012_ct_0004,Sara Kapoor,sara.kapoor3@examplemail.com,Zen LLC,Marketing Manager,customer,website_form,Australia,2025-11-03,2026-03-17
cli_0012_ct_0005,Maya Khan,maya.khan4@examplemail.com,Metro Ltd,Head of Growth,sql,email_reply,Australia,2025-10-25,2026-02-01
cli_0012_ct_0006,Sara Verma,sara.verma5@examplemail.com,Orbit Ltd,Sales Lead,mql,website_form,United States,2024-11-08,2026-04-03
cli_0012_ct_0007,Sara Joshi,sara.joshi6@examplemail.com,Zen Ltd,Founder,sql,website_form,India,2025-09-17,2026-02-22
cli_0012_ct_0008,Kabir Verma,kabir.verma7@examplemail.com,Metro Group,Marketing Manager,mql,import,UAE,2025-02-22,2026-01-13
cli_0012_ct_0009,Zara Gupta,zara.gupta8@examplemail.com,Vertex Works,Founder,mql,website_form,India,2025-09-23,2026-03-09
cli_0012_ct_0010,Zara Verma,zara.verma9@examplemail.com,Vertex Works,Sales Lead,lead,import,United States,2025-11-12,2026-01-07
cli_0012_ct_0011,Anika Nair,anika.nair10@examplemail.com,Vertex Works,Head of Growth,customer,referral,India,2025-06-14,2026-03-08
cli_0012_ct_0012,Leo Nair,leo.nair11@examplemail.com,Vertex Works,Sales Lead,mql,referral,Australia,2024-12-29,2025-12-25
cli_0012_ct_0013,Mia Singh,mia.singh12@examplemail.com,Acme Ltd,Marketing Manager,sql,import,India,2026-01-12,2026-02-21
cli_0012_ct_0014,Anika Singh,anika.singh13@examplemail.com,Acme Ltd,Sales Lead,lead,referral,UAE,2025-09-23,2026-03-19
cli_0012_ct_0015,Anika Sharma,anika.sharma14@examplemail.com,Peak Inc,Marketing Manager,lead,website_form,India,2026-02-07,2026-01-02
cli_0012_ct_0016,Leo Nair,leo.nair15@examplemail.com,Vertex Works,Marketing Manager,lead,referral,Australia,2025-11-21,2025-12-30
cli_0012_ct_0017,Maya Verma,maya.verma16@examplemail.com,Orbit LLC,Head of Growth,lead,website_form,United Kingdom,2025-07-28,2026-04-09
cli_0012_ct_0018,Ava Sharma,ava.sharma17@examplemail.com,Vertex Works,Founder,sql,import,Australia,2024-11-10,2026-02-28
cli_0012_ct_0019,Mia Gupta,mia.gupta18@examplemail.com,Vertex Works,Sales Lead,lead,event,Canada,2025-08-31,2026-01-25
cli_0012_ct_0020,Kabir Joshi,kabir.joshi19@examplemail.com,Vertex Works,Head of Growth,sql,import,United Kingdom,2026-02-05,2026-02-11
cli_0012_ct_0021,Kabir Bhatia,kabir.bhatia20@examplemail.com,Orbit LLC,Marketing Manager,lead,import,India,2024-11-18,2026-04-02
cli_0012_ct_0022,Ishaan Bhatia,ishaan.bhatia21@examplemail.com,Acme Inc,RevOps Manager,churn_risk,import,Australia,2025-12-12,2026-03-09
cli_0012_ct_0023,Ishaan Verma,ishaan.verma22@examplemail.com,Metro Group,RevOps Manager,sql,email_reply,United Kingdom,2025-11-25,2026-03-26
cli_0012_ct_0024,Liam Khan,liam.khan23@examplemail.com,Orbit Inc,RevOps Manager,customer,import,UAE,2025-09-04,2026-01-10
cli_0012_ct_0025,Liam Verma,liam.verma24@examplemail.com,Zen LLC,Sales Lead,lead,import,Canada,2025-09-03,2026-03-12
