deal_id,contact_id,deal_name,stage,amount,currency,probability,source,owner,created_at,close_date
cli_0006_dl_0001,cli_0006_ct_0083,Nova Commerce - premium bundle,qualified,6708.85,CAD,63,referral,Noah Kapoor,2025-10-10,2025-10-31
cli_0006_dl_0002,cli_0006_ct_0049,Nova Commerce - membership,qualified,15680.58,CAD,69,website_form,Sara Bhatia,2025-12-22,2026-01-21
cli_0006_dl_0003,cli_0006_ct_0111,Nova Commerce - pro plan,proposal,15965.32,CAD,65,import,Zara Khan,2025-12-06,2026-01-08
cli_0006_dl_0004,cli_0006_ct_0016,Nova Commerce - membership,qualified,24984.9,CAD,95,referral,Ava Joshi,2025-12-11,2025-12-24
cli_0006_dl_0005,cli_0006_ct_0034,Nova Commerce - annual subscription,won,23810.62,CAD,25,website_form,Maya Joshi,2026-02-10,2026-04-02
cli_0006_dl_0006,cli_0006_ct_0017,Nova Commerce - annual subscription,lost,2199.07,CAD,21,website_form,Zara Verma,2026-02-06,2026-04-06
cli_0006_dl_0007,cli_0006_ct_0168,Nova Commerce - service retainer,qualified,12335.79,CAD,92,import,Ava Mehta,2025-12-19,2026-01-25
cli_0006_dl_0008,cli_0006_ct_0063,Nova Commerce - starter plan,qualified,11119.79,CAD,65,website_form,Anika Gupta,2025-11-08,2026-01-07
cli_0006_dl_0009,cli_0006_ct_0186,Nova Commerce - premium bundle,negotiation,2229.59,CAD,54,import,Ava Khan,2025-11-05,2025-11-18
cli_0006_dl_0010,cli_0006_ct_0155,Nova Commerce - service retainer,won,15670.62,CAD,36,email_reply,Ishaan Singh,2026-02-03,2026-03-16
cli_0006_dl_0011,cli_0006_ct_0005,Nova Commerce - premium bundle,proposal,17002.41,CAD,80,import,Liam Reddy,2026-01-30,2026-03-17
cli_0006_dl_0012,cli_0006_ct_0117,Nova Commerce - annual subscription,qualified,428.78,CAD,23,email_reply,Maya Nair,2026-01-18,2026-02-19
cli_0006_dl_0013,cli_0006_ct_0062,Nova Commerce - annual subscription,negotiation,20389.96,CAD,89,referral,Arjun Nair,2026-01-20,2026-02-21
cli_0006_dl_0014,cli_0006_ct_0156,Nova Commerce - audit package,won,22561.71,CAD,42,referral,Sara Patel,2025-11-26,2025-12-10
cli_0006_dl_0015,cli_0006_ct_0177,Nova Commerce - premium bundle,proposal,19601.05,CAD,33,email_reply,Zara Mehta,2026-04-16,2026-04-19
cli_0006_dl_0016,cli_0006_ct_0096,Nova Commerce - premium bundle,proposal,2017.43,CAD,62,event,Zara Bhatia,2025-10-01,2025-11-04
cli_0006_dl_0017,cli_0006_ct_0050,Nova Commerce - starter plan,qualified,17998.23,CAD,75,website_form,Liam Joshi,2025-10-17,2025-11-19
cli_0006_dl_0018,cli_0006_ct_0186,Nova Commerce - starter plan,proposal,14080.25,CAD,58,import,Liam Joshi,2026-02-11,2026-03-15
cli_0006_dl_0019,cli_0006_ct_0047,Nova Commerce - membership,new,23077.04,CAD,53,referral,Ava Reddy,2025-12-17,2026-02-04
cli_0006_dl_0020,cli_0006_ct_0044,Nova Commerce - service retainer,qualified,2743.26,CAD,68,website_form,Maya Mehta,2026-03-24,2026-04-12
cli_0006_dl_0021,cli_0006_ct_0191,Nova Commerce - service retainer,qualified,12329.67,CAD,58,email_reply,Leo Patel,2026-01-12,2026-02-11
cli_0006_dl_0022,cli_0006_ct_0088,Nova Commerce - membership,proposal,24096.88,CAD,9,event,Liam Kapoor,2025-11-27,2026-01-25
cli_0006_dl_0023,cli_0006_ct_0106,Nova Commerce - starter plan,won,24391.97,CAD,61,website_form,Maya Sharma,2026-03-25,2026-04-02
cli_0006_dl_0024,cli_0006_ct_0176,Nova Commerce - annual subscription,proposal,11765.57,CAD,39,import,Maya Verma,2026-01-12,2026-02-16
cli_0006_dl_0025,cli_0006_ct_0178,Nova Commerce - premium bundle,lost,13356.93,CAD,53,email_reply,Anika Patel,2025-11-18,2025-12-26
cli_0006_dl_0026,cli_0006_ct_0162,Nova Commerce - service retainer,negotiation,22666.04,CAD,22,website_form,Ishaan Nair,2025-10-27,2025-11-08
cli_0006_dl_0027,cli_0006_ct_0169,Nova Commerce - pro plan,lost,19634.94,CAD,89,import,Kabir Nair,2026-02-14,2026-03-22
cli_0006_dl_0028,cli_0006_ct_0061,Nova Commerce - annual subscription,new,24093.95,CAD,81,website_form,Ava Bhatia,2026-03-12,2026-04-08
cli_0006_dl_0029,cli_0006_ct_0021,Nova Commerce - premium bundle,won,2531.29,CAD,29,import,Sara Kapoor,2025-10-09,2025-11-05
cli_0006_dl_0030,cli_0006_ct_0101,Nova Commerce - premium bundle,won,4133.96,CAD,37,email_reply,Kabir Reddy,2025-12-08,2025-12-15
