contact_id,full_name,email,company,title,lifecycle_stage,source,country,created_at,last_activity_at
cli_0019_ct_0001,Liam Gupta,liam.gupta0@examplemail.com,Bright Labs,Head of Growth,mql,website_form,United Kingdom,2025-10-22,2026-01-06
cli_0019_ct_0002,Kabir Verma,kabir.verma1@examplemail.com,Bright Labs,Founder,lead,email_reply,Canada,2025-09-11,2026-03-09
cli_0019_ct_0003,Arjun Nair,arjun.nair2@examplemail.com,Zen LLC,Founder,sql,referral,United Kingdom,2026-01-16,2026-01-15
cli_0019_ct_0004,Anika Nair,anika.nair3@examplemail.com,Peak LLC,Marketing Manager,mql,website_form,United States,2025-08-18,2026-04-17
cli_0019_ct_0005,Arjun Singh,arjun.singh4@examplemail.com,Bright Labs,Marketing Manager,sql,email_reply,United Kingdom,2026-04-21,2026-04-04
cli_0019_ct_0006,Zara Khan,zara.khan5@examplemail.com,Bright Labs,Marketing Manager,churn_risk,import,Canada,2025-08-25,2025-12-26
cli_0019_ct_0007,Liam Kapoor,liam.kapoor6@examplemail.com,Metro Inc,Head of Growth,lead,email_reply,UAE,2025-02-06,2026-03-15
cli_0019_ct_0008,Kabir Verma,kabir.verma7@examplemail.com,Bright Labs,Head of Growth,mql,website_form,Canada,2025-12-28,2026-02-17
cli_0019_ct_0009,Ava Patel,ava.patel8@examplemail.com,Metro LLC,Sales Lead,churn_risk,email_reply,India,2025-11-08,2026-01-10
cli_0019_ct_0010,Liam Singh,liam.singh9@examplemail.com,Bright Labs,Marketing Manager,mql,website_form,United States,2025-07-07,2026-03-12
cli_0019_ct_0011,Noah Verma,noah.verma10@examplemail.com,Bright Labs,Founder,customer,import,United States,2024-12-01,2026-01-18
cli_0019_ct_0012,Anika Verma,anika.verma11@examplemail.com,Zen Group,Founder,mql,event,United Kingdom,2024-12-08,2026-01-13
cli_0019_ct_0013,Ava Joshi,ava.joshi12@examplemail.com,Bright Labs,Sales Lead,mql,import,Australia,2025-12-21,2026-03-31
cli_0019_ct_0014,Sara Kapoor,sara.kapoor13@examplemail.com,Bright Labs,Marketing Manager,lead,website_form,Australia,2026-01-13,2026-04-17
cli_0019_ct_0015,Noah Bhatia,noah.bhatia14@examplemail.com,Bright Labs,Head of Growth,lead,email_reply,Australia,2025-04-12,2025-12-25
cli_0019_ct_0016,Noah Sharma,noah.sharma15@examplemail.com,Orbit LLC,Marketing Manager,lead,import,United Kingdom,2025-09-15,2025-12-31
cli_0019_ct_0017,Anika Kapoor,anika.kapoor16@examplemail.com,Bright Labs,Sales Lead,churn_risk,referral,India,2025-03-02,2026-03-24
cli_0019_ct_0018,Arjun Sharma,arjun.sharma17@examplemail.com,Bright Labs,RevOps Manager,mql,import,India,2026-02-08,2026-03-04
cli_0019_ct_0019,Zara Khan,zara.khan18@examplemail.com,Acme Ltd,Founder,customer,import,United Kingdom,2025-10-07,2026-02-14
cli_0019_ct_0020,Arjun Sharma,arjun.sharma19@examplemail.com,Bright Labs,Head of Growth,mql,import,United States,2026-02-17,2026-03-16
cli_0019_ct_0021,Ishaan Joshi,ishaan.joshi20@examplemail.com,Bright Labs,Sales Lead,mql,import,India,2026-04-18,2026-03-28
cli_0019_ct_0022,Zara Reddy,zara.reddy21@examplemail.com,Zen Group,Head of Growth,customer,website_form,Canada,2026-03-17,2026-02-12
cli_0019_ct_0023,Arjun Patel,arjun.patel22@examplemail.com,Bright Labs,Head of Growth,mql,event,UAE,2025-02-16,2025-12-26
cli_0019_ct_0024,Anika Singh,anika.singh23@examplemail.com,Bright Labs,Head of Growth,lead,email_reply,UAE,2025-07-07,2026-01-10
cli_0019_ct_0025,Arjun Khan,arjun.khan24@examplemail.com,Bright Labs,Founder,lead,website_form,United Kingdom,2026-01-27,2026-02-04
cli_0019_ct_0026,Leo Bhatia,leo.bhatia25@examplemail.com,Acme Group,Head of Growth,lead,import,United Kingdom,2025-05-01,2026-01-15
cli_0019_ct_0027,Ava Verma,ava.verma26@examplemail.com,Bright Labs,Marketing Manager,lead,referral,UAE,2025-04-11,2026-01-17
cli_0019_ct_0028,Arjun Reddy,arjun.reddy27@examplemail.com,Zen Group,Marketing Manager,lead,website_form,United States,2026-02-27,2026-01-13
cli_0019_ct_0029,Liam Khan,liam.khan28@examplemail.com,Orbit LLC,Marketing Manager,lead,email_reply,India,2025-02-16,2026-04-08
cli_0019_ct_0030,Arjun Nair,arjun.nair29@examplemail.com,Bright Labs,RevOps Manager,mql,website_form,India,2025-09-10,2026-03-20
cli_0019_ct_0031,Zara Mehta,zara.mehta30@examplemail.com,Peak LLC,Marketing Manager,lead,email_reply,United Kingdom,2025-05-24,2025-12-25
cli_0019_ct_0032,Maya Patel,maya.patel31@examplemail.com,Orbit Inc,Sales Lead,mql,referral,Australia,2026-01-09,2026-01-09
cli_0019_ct_0033,Kabir Reddy,kabir.reddy32@examplemail.com,Bright Labs,Head of Growth,sql,import,Australia,2025-10-31,2026-01-24
cli_0019_ct_0034,Zara Reddy,zara.reddy33@examplemail.com,Bright Labs,Head of Growth,mql,event,Canada,2025-10-28,2026-02-12
