contact_id,full_name,email,company,title,lifecycle_stage,source,country,created_at,last_activity_at
cli_0023_ct_0001,Kabir Gupta,kabir.gupta0@examplemail.com,Nova Labs,Marketing Manager,mql,email_reply,United Kingdom,2024-12-05,2026-01-06
cli_0023_ct_0002,Noah Khan,noah.khan1@examplemail.com,Orbit LLC,Founder,customer,website_form,Canada,2024-12-01,2026-04-20
cli_0023_ct_0003,Noah Kapoor,noah.kapoor2@examplemail.com,Acme LLC,Founder,mql,import,Australia,2025-01-19,2026-04-02
cli_0023_ct_0004,Arjun Khan,arjun.khan3@examplemail.com,Nova Labs,RevOps Manager,mql,website_form,Canada,2025-02-25,2026-04-08
cli_0023_ct_0005,Liam Sharma,liam.sharma4@examplemail.com,Orbit Group,Head of Growth,lead,website_form,India,2025-04-02,2025-12-30
cli_0023_ct_0006,Mia Reddy,mia.reddy5@examplemail.com,Nova Labs,RevOps Manager,lead,website_form,UAE,2025-10-31,2026-03-13
cli_0023_ct_0007,Leo Mehta,leo.mehta6@examplemail.com,Metro Group,Sales Lead,customer,website_form,India,2025-05-20,2026-01-10
cli_0023_ct_0008,Ava Nair,ava.nair7@examplemail.com,Nova Labs,Founder,lead,website_form,India,2025-05-08,2026-03-05
cli_0023_ct_0009,Sara Mehta,sara.mehta8@examplemail.com,Nova Labs,Marketing Manager,mql,event,UAE,2024-11-04,2026-01-25
cli_0023_ct_0010,Zara Singh,zara.singh9@examplemail.com,Nova Labs,Founder,mql,email_reply,India,2025-09-26,2026-01-26
cli_0023_ct_0011,Zara Nair,zara.nair10@examplemail.com,Zen LLC,RevOps Manager,lead,website_form,Australia,2025-06-13,2026-02-06
cli_0023_ct_0012,Maya Gupta,maya.gupta11@examplemail.com,Nova Labs,Head of Growth,lead,email_reply,Australia,2025-09-23,2026-01-18
cli_0023_ct_0013,Zara Kapoor,zara.kapoor12@examplemail.com,Peak Ltd,Sales Lead,lead,website_form,India,2026-02-25,2026-01-27
cli_0023_ct_0014,Sara Nair,sara.nair13@examplemail.com,Metro Group,Marketing Manager,customer,website_form,India,2025-07-26,2026-04-11
cli_0023_ct_0015,Liam Bhatia,liam.bhatia14@examplemail.com,Nova Labs,Marketing Manager,lead,import,Canada,2026-03-22,2026-04-10
cli_0023_ct_0016,Leo Singh,leo.singh15@examplemail.com,Nova Labs,Head of Growth,lead,website_form,United Kingdom,2025-08-28,2026-01-19
cli_0023_ct_0017,Mia Singh,mia.singh16@examplemail.com,Nova Labs,Marketing Manager,lead,import,United States,2025-07-16,2026-02-06
cli_0023_ct_0018,Liam Bhatia,liam.bhatia17@examplemail.com,Nova Labs,Head of Growth,sql,import,Australia,2025-04-24,2026-01-14
cli_0023_ct_0019,Zara Mehta,zara.mehta18@examplemail.com,Peak Group,RevOps Manager,lead,event,Australia,2025-04-17,2026-04-15
cli_0023_ct_0020,Zara Bhatia,zara.bhatia19@examplemail.com,Nova Labs,Sales Lead,lead,email_reply,United Kingdom,2025-03-29,2026-03-10
cli_0023_ct_0021,Mia Joshi,mia.joshi20@examplemail.com,Zen Group,Founder,customer,event,UAE,2025-02-20,2026-03-05
cli_0023_ct_0022,Ava Sharma,ava.sharma21@examplemail.com,Nova Labs,Marketing Manager,customer,import,United Kingdom,2025-05-02,2026-02-04
cli_0023_ct_0023,Anika Singh,anika.singh22@examplemail.com,Zen Inc,Sales Lead,lead,website_form,Australia,2025-03-16,2026-01-04
cli_0023_ct_0024,Zara Singh,zara.singh23@examplemail.com,Zen LLC,Head of Growth,customer,website_form,Canada,2025-04-09,2025-12-31
cli_0023_ct_0025,Leo Kapoor,leo.kapoor24@examplemail.com,Acme Inc,Marketing Manager,lead,referral,United Kingdom,2025-08-27,2026-04-16
cli_0023_ct_0026,Sara Joshi,sara.joshi25@examplemail.com,Acme Inc,Head of Growth,sql,website_form,UAE,2025-06-21,2026-02-24
cli_0023_ct_0027,Kabir Mehta,kabir.mehta26@examplemail.com,Nova Labs,Sales Lead,mql,event,India,2026-02-20,2026-03-15
cli_0023_ct_0028,Kabir Nair,kabir.nair27@examplemail.com,Nova Labs,Marketing Manager,sql,website_form,UAE,2025-08-04,2026-04-02
cli_0023_ct_0029,Kabir Sharma,kabir.sharma28@examplemail.com,Nova Labs,Head of Growth,mql,referral,Australia,2024-12-27,2026-03-13
cli_0023_ct_0030,Maya Bhatia,maya.bhatia29@examplemail.com,Peak Ltd,Marketing Manager,customer,email_reply,United States,2025-07-08,2026-03-10
cli_0023_ct_0031,Noah Sharma,noah.sharma30@examplemail.com,Acme Ltd,Marketing Manager,lead,website_form,UAE,2025-07-04,2026-02-16
cli_0023_ct_0032,Leo Verma,leo.verma31@examplemail.com,Nova Labs,RevOps Manager,lead,event,UAE,2026-02-02,2026-01-29
